einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2301;Bilaterale staatliche Entwicklungszusammenarbeit;89603;023;Bilaterale Technische Zusammenarbeit;nein;13;1558940;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2301;Bilaterale staatliche Entwicklungszusammenarbeit;89606;023;Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung;nein;14;39850;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2301;Bilaterale staatliche Entwicklungszusammenarbeit;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;15;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2301;Bilaterale staatliche Entwicklungszusammenarbeit;86611;023;Bilaterale Finanzielle Zusammenarbeit - Darlehen;nein;17;353233;01;Bilaterale Finanzielle Zusammenarbeit
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2301;Bilaterale staatliche Entwicklungszusammenarbeit;89611;023;Bilaterale Finanzielle Zusammenarbeit - Zuschüsse;nein;17;1572695;01;Bilaterale Finanzielle Zusammenarbeit
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;20;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68501;023;Institutionelle Förderung der Engagement Global gGmbH - Betrieb;nein;20;27227;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68701;023;Entwicklungspartnerschaft mit der Wirtschaft;nein;20;143000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68703;023;Förderung der Sozialstruktur;nein;21;62000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68704;023;Förderung entwicklungswichtiger Vorhaben der politischen Stiftungen;nein;21;311000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68708;023;Gesellschaftliche Krisenreaktions- und Stabilisierungshilfe;nein;21;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;89401;023;Institutionelle Förderung der Engagement Global gGmbH - Zuschüsse für Investitionen;nein;22;1037;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;89604;023;Förderung entwicklungswichtiger Vorhaben der Kirchen;nein;22;301000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;22;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68471;023;Förderung der entwicklungspolitischen Bildung;nein;23;40000;07;Förderung des bürgerschaftlichen und kommunalen Engagements
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68571;023;Förderung des kommunalen Engagements;nein;23;20000;07;Förderung des bürgerschaftlichen und kommunalen Engagements
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68772;023;Ziviler Friedensdienst;nein;23;45000;07;Förderung des bürgerschaftlichen und kommunalen Engagements
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68774;023;Entwicklungspolitischer Austausch und Freiwilligendienst;nein;23;43000;07;Förderung des bürgerschaftlichen und kommunalen Engagements
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2302;Zivilgesellschaftliches, kommunales und wirtschaftliches Engagement;68776;023;Förderung entwicklungswichtiger Vorhaben privater deutscher Träger;nein;23;120000;07;Förderung des bürgerschaftlichen und kommunalen Engagements
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;18604;023;Tilgungen von Darlehen im Rahmen der EWG-Assoziierungsabkommen - Jaunde I und II und Lomé; ;28;40000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;28;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;68701;023;Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen;nein;28;256840;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;68702;023;Beteiligung am Welternährungsprogramm;nein;29;28008;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;68703;023;Förderung der internationalen Agrarforschung;nein;30;20000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;68704;023;Zahlungen an den Internationalen Fonds für landwirtschaftliche Entwicklung (IFAD) und an dessen Sonderprogramm für Subsahara-Afrika;nein;30;18336;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;89602;023;Beitrag zu den "Europäischen Entwicklungsfonds" der Europäischen Union (Abkommen von Lomé und Cotonou);nein;31;987631;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;89607;023;Beitrag an den Globalen Fonds zur Bekämpfung von AIDS, Tuberkulose und Malaria (GFATM);nein;31;235000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Ausgaben für Investitionen;2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;89609;023;Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz;nein;32;348014;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2303;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;34;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2304;Beiträge an multilaterale Entwicklungsbanken;18606;023;Tilgung von Darlehen im Rahmen der Sonderaktion der Konferenz für Internationale Wirtschaftliche Zusammenarbeit (KIWZ) 1977; ;36;2220;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2304;Beiträge an multilaterale Entwicklungsbanken;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;36;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2304;Beiträge an multilaterale Entwicklungsbanken;68701;023;Zahlungen an Einrichtungen der Weltbankgruppe;nein;36;627920;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2304;Beiträge an multilaterale Entwicklungsbanken;68702;023;Zahlungen an die Asiatische Entwicklungsbank, an den Asiatischen Entwicklungsfonds sowie an den Sonderfonds für Technische Hilfe;nein;38;45859;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2304;Beiträge an multilaterale Entwicklungsbanken;68703;023;Zahlungen an die Afrikanische Entwicklungsbank und an den Afrikanischen Entwicklungsfonds;nein;39;201047;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2304;Beiträge an multilaterale Entwicklungsbanken;68704;023;Zahlungen an die Inter-Amerikanische Entwicklungsbank und deren Sonderfonds, an die Inter-Amerikanische Investitionsgesellschaft und an den Multilateralen Investitionsfonds;nein;41;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2304;Beiträge an multilaterale Entwicklungsbanken;68705;023;Zahlungen an die Karibische Entwicklungsbank und deren Sonderfonds;nein;41;4100;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2304;Beiträge an multilaterale Entwicklungsbanken;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;42;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;44;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;53204;023;Beobachtung, Überprüfung und Kapazitätsentwicklung im Rahmen der entwicklungspolitischen Zusammenarbeit;nein;44;1500;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;54401;023;Forschung, Untersuchungen und Ähnliches;nein;44;7000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;68603;023;Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit sowie Beratungsmaßnahmen für anerkannte Entwicklungsdienste;nein;45;21835;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;45;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;68541;023;Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb;nein;45;11841;04;Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2305;Forschung, Evaluierung und Qualifizierung in der Entwicklungszusammenarbeit;89441;023;Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Zuschüsse für Investitionen;nein;46;418;04;Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2310;Sonstige Bewilligungen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;49;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2310;Sonstige Bewilligungen;53204;011;Ausgaben für Maßnahmen und Projekte des Beauftragten der Bundeskanzlerin für die Deutsch-Griechische Versammlung;nein;49;985;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2310;Sonstige Bewilligungen;54602;023;Kosten aus Anlass der deutschen G20-Präsidentschaft 2017;nein;49;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2310;Sonstige Bewilligungen;68701;023;Internationaler Klima- und Umweltschutz;nein;49;110000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2310;Sonstige Bewilligungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;50;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2310;Sonstige Bewilligungen;89631;023;Sonderinitiative EineWelt ohne Hunger;nein;50;300000;03;Sonderinitiativen: EineWelt ohne Hunger, Fluchtursachen bekämpfen, Flüchtlinge reintegrieren, Stabilisierung und Entwicklung Nordafrika-Nahost
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2310;Sonstige Bewilligungen;89632;023;Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren;nein;51;465000;03;Sonderinitiativen: EineWelt ohne Hunger, Fluchtursachen bekämpfen, Flüchtlinge reintegrieren, Stabilisierung und Entwicklung Nordafrika-Nahost
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2310;Sonstige Bewilligungen;89633;023;Sonderinitiative Stabilisierung und Entwicklung Nordafrika-Nahost;nein;51;140000;03;Sonderinitiativen: EineWelt ohne Hunger, Fluchtursachen bekämpfen, Flüchtlinge reintegrieren, Stabilisierung und Entwicklung Nordafrika-Nahost
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Verwaltungseinnahmen;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11999;023;Vermischte Einnahmen; ;53;30000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;53;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;53;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;53;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11957;018;Vermischte Einnahmen; ;53;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;53;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;54;80;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;53204;023;Betreuung von Delegationen und internationalen Besuchern;nein;54;500;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54201;013;Öffentlichkeitsarbeit;nein;54;1179;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54501;023;Konferenzen, Tagungen, Messen und Ausstellungen;nein;55;2800;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;55;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Zuweisungen und Zuschüsse (ohne Investitionen);2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68806;011;Zahlungsverpflichtungen aus Verstößen gegen EU-Recht;nein;55;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97201;880;Globale Minderausgabe;nein;55;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97206;880;Globale Minderausgabe infolge § 6 Abs. 11 HG 2016;nein;55;-92351;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;55;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98107;890;Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben;nein;55;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43157;018;Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen;nein;56;764;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43257;018;Versorgungsbezüge;nein;56;18421;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43457;018;Zuführung an die Versorgungsrücklage;nein;56;779;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;56;3;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;56;2988;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;56;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;56;68;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;42401;011;Zuführung an die Versorgungsrücklage;ja;56;823;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;57;1850;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;57;130;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45202;223;Unfallversicherung Bund und Bahn;ja;57;65;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52601;011;Gerichts- und ähnliche Kosten;ja;57;110;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52602;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;57;150;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52703;011;Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen;ja;57;20;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54301;023;Veröffentlichungen und Fachinformationen;ja;57;1000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2311;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63403;011;Zuweisungen an den Versorgungsfonds;ja;57;6488;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Verwaltungseinnahmen;2312;Bundesministerium;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;59;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Verwaltungseinnahmen;2312;Bundesministerium;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;59;4;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;E;Übrige Einnahmen;2312;Bundesministerium;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;59;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Sächliche Verwaltungsausgaben;2312;Bundesministerium;51802;011;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;59;13847;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2312;Bundesministerium;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;59;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;Besondere Finanzierungsausgaben;2312;Bundesministerium;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;59;0;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;41201;011;Aufwandsentschädigung für den Beauftragten der Bundesregierung für weltweite Religionsfreiheit;ja;60;31;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;42101;011;Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre;ja;60;500;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;60;44532;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;60;4500;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;60;17078;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;60;700;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;60;4500;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;60;6000;;
23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;A;;2312;Bundesministerium;51801;011;Mieten und Pachten;ja;60;475;;
